EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE1,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,DEATHS_DIRECT1,DEATHS_INDIRECT,DEATHS_DIRECT,INJURIES_INDIRECT,INJURIES_DIRECT1,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM1,DAMAGE_CROPS_NUM,DAMAGE_PROPERTY_NUM,STATE_ABBR,CZ_TIMEZONE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,SOURCE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_DATE
731651,JUANA DIAZ CO.,JUANA DIAZ,27-May,1300,Lightning, ,1,0,1,0,0,0,0,0,0,XX,AST-4,122224,C,75,SJU,Newspaper, , ,6,SW,5,SW,17.9779,-66.548,17.9749,-66.5308,2015
721079,LAS VEGAS VALLEY (ZONE), ,28-May,0,Heat, ,1,2,3,0,0,0,0,0,0,NV,PST-8,120360,Z,20,VEF,County Official, , , , , , , , , , ,2015
723026,METRO BROWARD COUNTY (ZONE), ,29-May,1500,Tropical Storm, ,1,20,21,0,0,0,0,0,0,FL,EST-5,120690,Z,72,MFL,NWS Storm Survey, , , , , , , , , , ,2015
722772,EASTERN DARE (ZONE), ,30-May,1700,Rip Current, ,1,0,1,0,0,0,0,0,0,NC,EST-5,120662,Z,103,MHX,Newspaper, , , , , , , , , , ,2015
723458,MONROE/MIDDLE KEYS (ZONE), ,31-May,0,Storm Surge/Tide, ,1,0,1,0,0,0,0,0,0,FL,EST-5,120809,Z,77,KEY,NWS Storm Survey, , , , , , , , , , ,2015
721443,NORTH FULTON (ZONE), ,1-Jun,1100,Tropical Storm, ,1,0,1,0,0,0,250000,0,250000,GA,EST-5,120347,Z,33,FFC,Emergency Manager, , , , , , , , , , ,2015
724677,ST. LOUIS (ZONE), ,2-Jun,1530,Heat, ,1,0,1,0,0,0,0,0,0,MO,CST-6,121052,Z,63,LSX,Newspaper, , , , , , , , , , ,2015
720204,INDIAN RIVER (ZONE), ,3-Jun,600,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,120198,Z,54,MLB,Newspaper, , , , , , , , , , ,2015
749457,VEGA ALTA CO.,VEGA ALTA,4-Jun,600,Flash Flood, ,1,0,1,0,0,0,750000000,0,750000000,XX,AST-4,120357,C,143,SJU,Newspaper, , ,0,N,1,NW,18.42,-66.33,18.4317,-66.3429,2015
722620,ARECIBO CO.,ARECIBO,5-Jun,1046,Flash Flood, ,1,0,1,0,0,0,750000000,0,750000000,XX,AST-4,120357,C,13,SJU,River/Stream Gage, , ,8,WNW,5,NNE,18.481,-66.7708,18.4902,-66.6321,2015
715242,HARRIS CO.,OLCOTT,6-Jun,1329,Lightning, ,1,0,1,0,0,0,0,0,0,TX,CST-6,119098,C,201,HGX,Law Enforcement, , ,3,SSW,3,SSW,29.554,-95.191,29.554,-95.191,2015
715397,EASTERN MONMOUTH (ZONE), ,7-Jun,1400,Rip Current, ,1,0,1,0,0,0,0,0,0,NJ,EST-5,119120,Z,14,PHI,Newspaper, , , , , , , , , , ,2015
715218,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE), ,8-Jun,900,Winter Weather, ,1,0,1,0,0,0,0,0,0,CA,PST-8,119095,Z,69,STO,Department of Highways, , , , , , , , , , ,2015
730071,EASTERN MONMOUTH (ZONE), ,9-Jun,1630,Rip Current, ,1,0,1,0,0,0,0,0,0,NJ,EST-5,121944,Z,14,PHI,Newspaper, , , , , , , , , , ,2015
725309,ORANGE COUNTY COASTAL (ZONE), ,10-Jun,1500,Rip Current, ,1,0,1,0,0,0,0,0,0,CA,PST-8,121153,Z,552,SGX,Broadcast Media, , , , , , , , , , ,2015
724207,COASTAL NEW HANOVER (ZONE), ,11-Jun,600,Rip Current, ,1,0,1,0,0,0,0,0,0,NC,EST-5,120989,Z,108,ILM,Lifeguard, , , , , , , , , , ,2015
720144,BREVARD (ZONE), ,12-Jun,800,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,120208,Z,47,MLB,Newspaper, , , , , , , , , , ,2015
721660,COASTAL DUVAL (ZONE), ,13-Jun,1250,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,120453,Z,125,JAX,Lifeguard, , , , , , , , , , ,2015
719102,CURRY COUNTY COAST (ZONE), ,14-Jun,1715,High Surf, ,1,0,1,0,0,0,0,0,0,OR,PST-8,120001,Z,22,MFR,Law Enforcement, , , , , , , , , , ,2015
743864,KENOSHA (ZONE), ,15-Jun,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,WI,CST-6,123948,Z,72,MKX,County Official, , , , , , , , , , ,2015
726780,MATANUSKA VALLEY (ZONE), ,16-Jun,1430,Avalanche, ,1,0,1,0,0,0,0,0,0,AK,AKST-9,121407,Z,111,AFC,Newspaper, , , , , , , , , , ,2015
729836,VENTURA COUNTY COAST (ZONE), ,17-Jun,628,Wildfire, ,1,0,1,0,0,0,0,0,0,CA,PST-8,121926,Z,40,LOX,Fire Department/Rescue, , , , , , , , , , ,2015
729840,SANTA BARBARA COUNTY SOUTH COAST (ZONE), ,18-Jun,628,Wildfire, ,1,0,1,0,0,0,0,0,0,CA,PST-8,121926,Z,39,LOX,Fire Department/Rescue, , , , , , , , , , ,2015
729839,SANTA BARBARA COUNTY MOUNTAINS (ZONE), ,19-Jun,628,Wildfire, ,1,0,1,0,0,0,0,0,0,CA,PST-8,121926,Z,52,LOX,Fire Department/Rescue, , , , , , , , , , ,2015
729838,VENTURA COUNTY MOUNTAINS (ZONE), ,20-Jun,628,Wildfire, ,1,0,1,0,0,0,0,0,0,CA,PST-8,121926,Z,53,LOX,Fire Department/Rescue, , , , , , , , , , ,2015
729837,VENTURA COUNTY INTERIOR VALLEYS (ZONE), ,21-Jun,628,Wildfire, ,1,0,1,0,0,0,0,0,0,CA,PST-8,121926,Z,44,LOX,Fire Department/Rescue, , , , , , , , , , ,2015
734881,BROOKS (ZONE), ,22-Jun,1600,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,TX,CST-6,122674,Z,250,BRO,Other Federal Agency, , , , , , , , , , ,2015
734883,HIDALGO (ZONE), ,23-Jun,1600,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,TX,CST-6,122674,Z,253,BRO,Other Federal Agency, , , , , , , , , , ,2015
730998,PT ARANSAS TO BAFFIN BAY TX OUT 20NM (ZONE),BOB HALL PIER,24-Jun,900,Marine Strong Wind,20,1,0,1,0,0,0,0,0,0,XX,CST-6,122102,Z,250,CRP,Broadcast Media, , ,5,E,5,E,27.58,-97.1484,27.58,-97.1484,2015
732047,GRANT (ZONE), ,25-Jun,800,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,SD,CST-6,122271,Z,21,ABR,Broadcast Media, , , , , , , , , , ,2015
727655,FOND DU LAC (ZONE), ,26-Jun,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,WI,CST-6,121563,Z,51,MKX,Broadcast Media, , , , , , , , , , ,2015
731223,PEORIA (ZONE), ,27-Jun,600,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,IL,CST-6,122164,Z,29,ILX,Newspaper, , , , , , , , , , ,2015
731224,CHAMPAIGN (ZONE), ,28-Jun,1800,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,IL,CST-6,122164,Z,45,ILX,Newspaper, , , , , , , , , , ,2015
726411,SEBASTIAN (ZONE), ,29-Jun,1030,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,AR,CST-6,121341,Z,29,TSA,Broadcast Media, , , , , , , , , , ,2015
727675,FOND DU LAC (ZONE), ,30-Jun,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,WI,CST-6,121572,Z,51,MKX,Broadcast Media, , , , , , , , , , ,2015
727674,MILWAUKEE (ZONE), ,1-Jul,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,WI,CST-6,121572,Z,66,MKX,Broadcast Media, , , , , , , , , , ,2015
731601,WAYNE (ZONE), ,2-Jul,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,MI,EST-5,122209,Z,76,DTX,Newspaper, , , , , , , , , , ,2015
731600,MACOMB (ZONE), ,3-Jul,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,MI,EST-5,122209,Z,70,DTX,Newspaper, , , , , , , , , , ,2015
731599,OAKLAND (ZONE), ,4-Jul,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,MI,EST-5,122209,Z,69,DTX,Newspaper, , , , , , , , , , ,2015
731598,ST. CLAIR (ZONE), ,5-Jul,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,MI,EST-5,122209,Z,63,DTX,Newspaper, , , , , , , , , , ,2015
733015,DAVIDSON (ZONE), ,6-Jul,0,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,TN,CST-6,122431,Z,27,OHX,Emergency Manager, , , , , , , , , , ,2015
737791,JACKSON (ZONE), ,7-Jul,0,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,MO,CST-6,123060,Z,37,EAX,Local Official, , , , , , , , , , ,2015
727673,DANE (ZONE), ,8-Jul,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,WI,CST-6,121572,Z,63,MKX,Broadcast Media, , , , , , , , , , ,2015
726052,LACLEDE (ZONE), ,9-Jul,300,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,MO,CST-6,121285,Z,81,SGF,County Official, , , , , , , , , , ,2015
738329,NUECES (ZONE), ,10-Jul,400,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,TX,CST-6,123137,Z,243,CRP,Broadcast Media, , , , , , , , , , ,2015
736999,HARRIS (ZONE), ,11-Jul,45,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,TX,CST-6,122933,Z,213,HGX,Local Official, , , , , , , , , , ,2015
739886,HARRIS (ZONE), ,12-Jul,45,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,TX,CST-6,122933,Z,213,HGX,Broadcast Media, , , , , , , , , , ,2015
737000,HARRIS (ZONE), ,13-Jul,45,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,TX,CST-6,122933,Z,213,HGX,Local Official, , , , , , , , , , ,2015
734806,BROWN (ZONE), ,14-Jul,1900,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,WI,CST-6,122672,Z,39,GRB,Official NWS Observations, , , , , , , , , , ,2015
734809,FLORENCE (ZONE), ,15-Jul,1900,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,WI,CST-6,122672,Z,12,GRB,COOP Observer, , , , , , , , , , ,2015
726483,CURRY COUNTY COAST (ZONE), ,16-Jul,1000,High Surf, ,1,0,1,0,0,0,0,0,0,OR,PST-8,121356,Z,22,MFR,Newspaper, , , , , , , , , , ,2015
727804,CUMBERLAND (ZONE), ,17-Jul,600,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,NJ,EST-5,121385,Z,21,PHI,Newspaper, , , , , , , , , , ,2015
733846,SOUTHEAST WARREN (ZONE), ,18-Jul,100,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,NY,EST-5,122544,Z,83,ALY,Mesonet, , , , , , , , , , ,2015
735911,LAS VEGAS VALLEY (ZONE), ,19-Jul,1200,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,NV,PST-8,121819,Z,20,VEF,County Official, , , , , , , , , , ,2015
737434,UPPER SNAKE HIGHLANDS (ZONE), ,20-Jul,1400,Avalanche, ,1,0,1,0,0,0,0,0,0,ID,MST-7,122981,Z,19,PIH,County Official, , , , , , , , , , ,2015
737796,JACKSON (ZONE), ,21-Jul,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,MO,CST-6,123061,Z,37,EAX,Local Official, , , , , , , , , , ,2015
728565,MCCRACKEN (ZONE), ,22-Jul,100,Winter Storm, ,1,0,1,1,0,1,0,0,0,KY,CST-6,121713,Z,5,PAH,Trained Spotter, , , , , , , , , , ,2015
737656,HARRIS (ZONE), ,23-Jul,1600,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,TX,CST-6,123036,Z,213,HGX,Local Official, , , , , , , , , , ,2015
727703,ROCK (ZONE), ,24-Jul,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,WI,CST-6,121576,Z,69,MKX,Broadcast Media, , , , , , , , , , ,2015
739887,HARRIS (ZONE), ,25-Jul,0,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,TX,CST-6,123036,Z,213,HGX,Broadcast Media, , , , , , , , , , ,2015
737398,YAZOO (ZONE), ,26-Jul,1800,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,MS,CST-6,122970,Z,42,JAN,County Official, , , , , , , , , , ,2015
737864,CENTRAL OREGON COAST (ZONE), ,27-Jul,2340,Coastal Flood, ,1,0,1,0,0,0,900000,0,900000,OR,PST-8,122998,Z,2,PQR,Emergency Manager, , , , , , , , , , ,2015
788039,CENTRAL OREGON COAST (ZONE), ,28-Jul,1130,Sneakerwave, ,1,0,1,0,0,0,0,0,0,OR,PST-8,122998,Z,2,PQR,Broadcast Media, , , , , , , , , , ,2015
737438,UPPER SNAKE HIGHLANDS (ZONE), ,29-Jul,1430,Avalanche, ,1,0,1,0,0,0,0,0,0,ID,MST-7,122983,Z,19,PIH,County Official, , , , , , , , , , ,2015
727985,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,30-Jul,1158,Avalanche, ,1,0,1,0,0,0,0,0,0,CO,MST-7,121636,Z,19,GJT,Department of Highways, , , , , , , , , , ,2015
737504,BROWN (ZONE), ,31-Jul,1600,Extreme Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,SD,CST-6,123004,Z,6,ABR,Newspaper, , , , , , , , , , ,2015
743879,RACINE (ZONE), ,1-Aug,0,Cold/Wind Chill, ,1,0,1,0,0,0,0,0,0,WI,CST-6,123951,Z,71,MKX,County Official, , , , , , , , , , ,2015
739742,TETON & GROS VENTRE MOUNTAINS (ZONE), ,2-Aug,1100,Avalanche, ,1,0,1,0,0,0,0,0,0,WY,MST-7,123364,Z,12,RIW,Newspaper, , , , , , , , , , ,2015
742615,HAWAII CO.,HOLUALOA,3-Aug,1748,Thunderstorm Wind,50,1,0,1,0,0,0,0,0,0,HI,HST-10,122579,C,1,HFO,Law Enforcement, , ,1,N,1,N,19.63,-155.95,19.63,-155.95,2015
734019,HAWAII CO.,HONOKAA,4-Aug,2016,Flash Flood, ,1,0,1,0,0,0,0,0,0,HI,HST-10,122579,C,1,HFO,County Official, , ,0,W,0,W,20.08,-155.4711,20.0801,-155.4709,2015
742240,CARIBOU HIGHLANDS (ZONE), ,5-Aug,1400,Avalanche, ,1,0,1,0,0,0,0,0,0,ID,MST-7,123716,Z,23,PIH,Newspaper, , , , , , , , , , ,2015
742595,ADAIR CO.,STILLWELL ARPT,6-Aug,1200,Flood, ,1,0,1,0,0,0,0,0,0,OK,CST-6,123784,C,1,TSA,Broadcast Media, , ,2,ESE,3,ESE,35.8168,-94.5865,35.8194,-94.5687,2015
736714,SIMPSON CO.,FLAT ROCK,7-Aug,1600,Flood, ,1,0,1,0,0,0,30000,0,30000,KY,CST-6,122910,C,213,LMK,Emergency Manager, , ,1,NE,1,NNE,36.6951,-86.5356,36.6962,-86.5382,2015
738582,CLAY CO.,KNOBEL,8-Aug,1721,Tornado, ,1,0,1,0,0,0,500000,0,500000,AR,CST-6,123183,C,21,MEG,NWS Storm Survey,29.15,150,2,SW,6,NW,36.3001,-90.6333,36.4796,-90.1591,2015
737279,UNION CO.,HITESVILLE,9-Aug,2130,Flash Flood, ,1,0,1,0,0,0,0,0,0,KY,CST-6,122785,C,225,PAH,Broadcast Media, , ,1,W,2,WSW,37.75,-87.85,37.7357,-87.8638,2015
740887,FULTON CO.,HICKMAN,10-Aug,0,Flood, ,1,0,1,0,0,0,100000,0,100000,KY,CST-6,123509,C,75,PAH,River/Stream Gage, , ,0,N,4,NNE,36.57,-89.18,36.5968,-89.3059,2015
782826,ROSS CO.,MASSIEVILLE,11-Aug,1500,Flood, ,1,0,1,0,0,0,0,0,0,OH,EST-5,122352,C,141,ILN,Broadcast Media, , ,1,WSW,1,WSW,39.2656,-82.9926,39.2651,-82.9967,2015
744184,PUTNAM (ZONE), ,12-Aug,2100,Winter Weather, ,1,0,1,0,0,0,0,0,0,NY,EST-5,124006,Z,68,OKX,CoCoRaHS, , , , , , , , , , ,2015
742954,WESTERN PLYMOUTH (ZONE), ,13-Aug,0,High Wind,54,1,0,1,0,0,0,45000,0,45000,MA,EST-5,123714,Z,18,BOX,Amateur Radio, , , , , , , , , , ,2015
742969,NEWPORT (ZONE), ,14-Aug,0,High Wind,58,1,0,1,0,0,0,2000,0,2000,RI,EST-5,123720,Z,7,BOX,ASOS, , , , , , , , , , ,2015
746515,EASTERN CHESTERFIELD (ZONE), ,15-Aug,400,Strong Wind,49,1,0,1,0,0,0,20000,0,20000,VA,EST-5,124407,Z,514,AKQ,Emergency Manager, , , , , , , , , , ,2015
746559,SOUTHERN BALTIMORE (ZONE), ,16-Aug,636,High Wind,50,1,0,1,0,0,0,0,0,0,MD,EST-5,124413,Z,11,LWX,911 Call Center, , , , , , , , , , ,2015
746598,JAMES CITY (ZONE), ,17-Aug,1000,High Wind,50,1,0,1,0,0,0,25000,0,25000,VA,EST-5,124402,Z,90,AKQ,Emergency Manager, , , , , , , , , , ,2015
734333,SUSSEX (ZONE), ,18-Aug,1100,High Wind,50,1,0,1,0,0,0,0,0,0,NJ,EST-5,122421,Z,1,PHI,Newspaper, , , , , , , , , , ,2015
744214,ROCKLAND (ZONE), ,19-Aug,0,Winter Storm, ,1,0,1,0,0,0,0,0,0,NY,EST-5,124011,Z,69,OKX,Trained Spotter, , , , , , , , , , ,2015
745482,FAYETTE (ZONE), ,20-Aug,1200,Wildfire, ,1,0,1,0,0,0,0,0,0,TX,CST-6,124228,Z,209,EWX,Emergency Manager, , , , , , , , , , ,2015
738767,GREGG CO.,TENNERYVILLE,21-Aug,255,Thunderstorm Wind,56,1,0,1,0,0,0,50000,0,50000,TX,CST-6,123220,C,183,SHV,Law Enforcement, , ,1,WNW,1,WNW,32.5338,-94.8103,32.5338,-94.8103,2015
740753,DAWSON (ZONE), ,22-Aug,1310,Strong Wind,40,1,0,1,0,0,0,20000,0,20000,GA,EST-5,123498,Z,14,FFC,Emergency Manager, , , , , , , , , , ,2015
746686,NUECES (ZONE), ,23-Aug,1600,Rip Current, ,1,0,1,0,0,0,0,0,0,TX,CST-6,124448,Z,243,CRP,Broadcast Media, , , , , , , , , , ,2015
737542,SANTA ROSA COASTAL (ZONE), ,24-Aug,1700,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,CST-6,123012,Z,204,MOB,Broadcast Media, , , , , , , , , , ,2015
745727,JOHNSTON CO.,FOLSOM,25-Aug,800,Flash Flood, ,1,0,1,0,0,0,0,0,0,OK,CST-6,123877,C,69,OUN,Broadcast Media, , ,3,WNW,3,NW,34.2156,-96.4665,34.2158,-96.4657,2015
750491,COASTAL PALM BEACH COUNTY (ZONE), ,26-Aug,1310,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,125142,Z,168,MFL,Broadcast Media, , , , , , , , , , ,2015
753677,JEFFERSON (ZONE), ,27-Aug,1255,High Wind,59,1,0,1,0,0,0,15000,0,15000,NY,EST-5,125667,Z,7,BUF,AWOS, , , , , , , , , , ,2015
754086,BARTHOLOMEW CO.,RIVERVIEW ACRES,28-Aug,900,Flood, ,1,0,1,0,0,0,0,0,0,IN,EST-5,125747,C,5,IND,Broadcast Media, , ,2,SSW,2,SSW,39.2193,-85.9279,39.2181,-85.9284,2015
747736,SAN SEBASTIAN CO.,SAN SEBASTIAN,29-Aug,1630,Flood, ,1,0,1,0,0,0,0,0,0,XX,AST-4,124620,C,131,SJU,Emergency Manager, , ,0,N,0,N,18.32,-66.97,18.3231,-66.9706,2015
744130,BOSSIER PAR.,BOSSIER CITY,30-Aug,2322,Tornado, ,1,0,1,0,0,0,3000000,0,3000000,LA,CST-6,123905,C,15,SHV,NWS Storm Survey,14.65,1100,1,WSW,2,NNE,32.5116,-93.7375,32.607,-93.5129,2015
751916,BOULDER & JEFFERSON COUNTIES BELOW 6000 FEET / W BROOMFIELD COUNTY (ZONE), ,31-Aug,1300,High Wind,89,1,0,1,0,0,0,0,0,0,CO,MST-7,125374,Z,39,BOU,Mesonet, , , , , , , , , , ,2015
855632,WESTERN PIMA COUNTY (ZONE), ,1-Sep,1000,Heat, ,1,0,1,0,0,0,0,0,0,AZ,MST-7,142541,Z,501,TWC,County Official, , , , , , , , , , ,2015
742308,EASTERN DARE (ZONE), ,2-Sep,1500,High Surf, ,1,0,1,0,0,0,0,0,0,NC,EST-5,123732,Z,103,MHX,Coast Guard, , , , , , , , , , ,2015
858357,CENTRAL PHOENIX (ZONE), ,3-Sep,1800,Heat, ,1,0,1,0,0,0,0,0,0,AZ,MST-7,143072,Z,543,PSR,County Official, , , , , , , , , , ,2015
856773,TOHONO O ODHAM NATION (ZONE), ,4-Sep,1000,Heat, ,1,0,1,0,0,0,0,0,0,AZ,MST-7,142709,Z,502,TWC,County Official, , , , , , , , , , ,2015
745602,BREVARD (ZONE), ,5-Sep,1500,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,124248,Z,47,MLB,Broadcast Media, , , , , , , , , , ,2015
854799,EAST VALLEY (ZONE), ,6-Sep,0,Excessive Heat, ,1,1,2,0,0,0,0,0,0,AZ,MST-7,142387,Z,548,PSR,County Official, , , , , , , , , , ,2015
756269,LAS VEGAS VALLEY (ZONE), ,7-Sep,0,Heat, ,1,1,2,0,0,0,0,0,0,NV,PST-8,126168,Z,20,VEF,County Official, , , , , , , , , , ,2015
763337,WESTERN NEVADA BASIN AND RANGE (ZONE), ,8-Sep,1030,Strong Wind,30,1,0,1,0,0,0,0,0,0,NV,PST-8,127334,Z,4,REV,Mesonet, , , , , , , , , , ,2015
754418,COASTAL ST. JOHNS (ZONE), ,9-Sep,1400,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,125798,Z,133,JAX,Lifeguard, , , , , , , , , , ,2015
754420,COASTAL GLYNN (ZONE), ,10-Sep,1700,Rip Current, ,1,0,1,0,0,0,0,0,0,GA,EST-5,125799,Z,154,JAX,Broadcast Media, , , , , , , , , , ,2015
754422,COASTAL GLYNN (ZONE), ,11-Sep,1700,Rip Current, ,1,0,1,0,0,0,0,0,0,GA,EST-5,125799,Z,154,JAX,Emergency Manager, , , , , , , , , , ,2015
747018,CADDO (ZONE), ,12-Sep,1000,Heat, ,1,0,1,0,0,0,0,0,0,LA,CST-6,124508,Z,1,SHV,Newspaper, , , , , , , , , , ,2015
756478,ORANGE CO.,BALMVILLE,13-Sep,1516,Tornado, ,1,0,1,0,0,0,50000,0,50000,NY,EST-5,124185,C,71,OKX,NWS Storm Survey,0.64,50,1,NE,1,ENE,41.5359,-74.0123,41.5361,-73.9999,2015
783447,FAIRFIELD CO.,NEW FAIRFIELD,14-Sep,1545,Thunderstorm Wind,61,1,0,1,0,0,0,5000,0,5000,CT,EST-5,126236,C,1,OKX,Broadcast Media, , ,0,W,0,W,41.4708,-73.4889,41.4708,-73.4889,2015
756718,ROCKLAND CO.,NANUET,15-Sep,1545,Thunderstorm Wind,61,1,0,1,0,0,0,5000,0,5000,NY,EST-5,124185,C,87,OKX,Broadcast Media, , ,2,W,2,W,41.08,-74.05,41.08,-74.05,2015
856774,UPPER SAN PEDRO RIVER VALLEY (ZONE), ,16-Sep,1000,Heat, ,1,0,1,0,0,0,0,0,0,AZ,MST-7,142728,Z,507,TWC,County Official, , , , , , , , , , ,2015
751595,COASTAL CHARLOTTE (ZONE), ,17-Sep,1200,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,125333,Z,162,TBW,Broadcast Media, , , , , , , , , , ,2015
758860,POLK CO.,VALHALLA,18-Sep,2100,Debris Flow, ,1,0,1,0,0,0,500000,0,500000,NC,EST-5,126514,C,149,GSP,Emergency Manager, , ,1,WNW,1,NE,35.225,-82.295,35.227,-82.263,2015
751955,COASTAL BAY (ZONE), ,19-Sep,1800,High Surf, ,1,0,1,0,0,0,0,0,0,FL,EST-5,125385,Z,112,TAE,Broadcast Media, , , , , , , , , , ,2015
854805,CENTRAL PHOENIX (ZONE), ,20-Sep,0,Heat, ,1,2,3,0,0,0,0,0,0,AZ,MST-7,142390,Z,543,PSR,County Official, , , , , , , , , , ,2015
854806,EAST VALLEY (ZONE), ,21-Sep,0,Heat, ,1,0,1,0,0,0,0,0,0,AZ,MST-7,142390,Z,548,PSR,County Official, , , , , , , , , , ,2015
847160,DAVIDSON (ZONE), ,22-Sep,1640,Heat, ,1,0,1,0,0,0,0,0,0,TN,CST-6,141001,Z,27,OHX,Broadcast Media, , , , , , , , , , ,2015
751966,COASTAL BAY (ZONE), ,23-Sep,1500,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,125387,Z,112,TAE,Broadcast Media, , , , , , , , , , ,2015
751979,SOUTH WALTON (ZONE), ,24-Sep,1900,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,125387,Z,108,TAE,Newspaper, , , , , , , , , , ,2015
761444,WASHINGTON CO.,GRAY,25-Sep,1200,Flood, ,1,0,1,0,0,0,0,0,0,TN,EST-5,127056,C,179,MRX,Emergency Manager, , ,1,N,2,SW,36.4345,-82.47,36.3995,-82.4954,2015
759999,HOWARD CO.,ELLICOTT CITY,26-Sep,1519,Flash Flood, ,1,0,1,0,0,0,10500000,0,10500000,MD,EST-5,126459,C,27,LWX,Emergency Manager, , ,1,W,0,WNW,39.2717,-76.8165,39.2716,-76.8066,2015
754296,WEAKLEY CO.,PILLOWVILLE,27-Sep,1530,Lightning, ,1,0,1,0,0,0,0,0,0,TN,CST-6,125770,C,183,MEG,Broadcast Media, , ,4,ESE,4,ESE,36.1326,-88.6056,36.1326,-88.6056,2015
750890,NUECES COUNTY ISLANDS (ZONE), ,28-Sep,1230,Rip Current, ,1,0,1,0,0,0,0,0,0,TX,CST-6,125204,Z,443,CRP,Newspaper, , , , , , , , , , ,2015
760005,MADISON CO.,SYRIA,29-Sep,1930,Flash Flood, ,1,0,1,0,0,0,0,0,0,VA,EST-5,126462,C,113,LWX,Law Enforcement, , ,1,N,1,N,38.4891,-78.3315,38.4891,-78.3309,2015
751974,COASTAL BAY (ZONE), ,30-Sep,1445,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,125389,Z,112,TAE,Newspaper, , , , , , , , , , ,2015
769097,MONROE CO.,PAYNE,1-Oct,1830,Thunderstorm Wind,43,1,0,1,0,0,0,0,0,0,IN,EST-5,127257,C,105,IND,Broadcast Media, , ,0,SW,0,SW,39.0759,-86.424,39.0759,-86.424,2015
767809,SAN DIEGO COUNTY DESERTS (ZONE), ,2-Oct,0,Heat, ,1,0,1,0,0,0,0,0,0,CA,PST-8,128011,Z,62,SGX,Mesonet, , , , , , , , , , ,2015
861878,TOHONO O ODHAM NATION (ZONE), ,3-Oct,1000,Heat, ,1,0,1,0,0,0,0,0,0,AZ,MST-7,143628,Z,502,TWC,County Official, , , , , , , , , , ,2015
763714,COASTAL GULF (ZONE), ,4-Oct,1117,Rip Current, ,1,0,1,0,0,0,0,0,0,FL,EST-5,127417,Z,114,TAE,Fire Department/Rescue, , , , , , , , , , ,2015
